Date,EWA,EWC
2021-02-10,20.28780174255371,29.577606201171875
2021-02-11,20.43433952331543,29.60468864440918
2021-02-12,20.458765029907227,29.68594741821289
2021-02-16,20.621591567993164,29.821374893188477
2021-02-17,20.507612228393555,29.60468864440918
2021-02-18,20.572744369506836,29.523433685302734
2021-02-19,20.589027404785156,29.83040428161621
2021-02-22,20.662294387817383,29.902626037597656
2021-02-23,20.857681274414062,29.848459243774414
2021-02-24,21.004226684570312,30.30891227722168
2021-02-25,20.540178298950195,29.667892456054688
2021-02-26,19.954010009765625,29.04491424560547
2021-03-01,20.65415382385254,29.694974899291992
2021-03-02,20.621591567993164,30.01097869873047
2021-03-03,20.491331100463867,29.77623176574707
2021-03-04,20.35293197631836,29.46023178100586
2021-03-05,20.475048065185547,29.88456916809082
2021-03-08,20.295942306518555,29.983890533447266
2021-03-09,20.515756607055664,30.24571418762207
2021-03-10,20.35293197631836,30.462406158447266
2021-03-11,20.507612228393555,30.958974838256836
2021-03-12,20.466909408569336,31.13051986694336
2021-03-15,20.532033920288086,31.329147338867188
2021-03-16,20.49947166442871,31.28400230407715
2021-03-17,20.540178298950195,31.545827865600586
2021-03-18,20.181964874267578,31.04926300048828
2021-03-19,20.09241485595703,31.058292388916016
2021-03-22,20.238954544067383,30.91383171081543
2021-03-23,19.986574172973633,30.57074546813965
2021-03-24,19.978437423706055,30.57074546813965
2021-03-25,20.051706314086914,30.507545471191406
2021-03-26,20.393634796142578,30.805484771728516
2021-03-29,20.3040828704834,30.751317977905273
2021-03-30,20.13311767578125,30.624919891357422
2021-03-31,20.181964874267578,30.742294311523438
2021-04-01,20.458765029907227,31.27497673034668
2021-04-05,20.751848220825195,31.392345428466797
2021-04-06,20.54831886291504,31.329147338867188
2021-04-07,20.60530662536621,31.329147338867188
2021-04-08,20.74370765686035,31.56389045715332
2021-04-09,20.776273727416992,31.66320037841797
2021-04-12,20.711143493652344,31.554866790771484
2021-04-13,20.800695419311523,31.6722412109375
2021-04-14,20.963516235351562,31.6722412109375
2021-04-15,21.354297637939453,31.870861053466797
2021-04-16,21.378719329833984,31.94308853149414
2021-04-19,21.27288055419922,31.70833969116211
2021-04-20,20.865821838378906,31.13051986694336
2021-04-21,21.24031639099121,31.64514923095703
2021-04-22,21.101919174194336,31.437490463256836
2021-04-23,21.362438201904297,31.62708854675293
2021-04-26,21.476411819458008,31.952116012573242
2021-04-27,21.354297637939453,31.98823356628418
2021-04-28,21.541542053222656,32.529945373535156
2021-04-29,21.435705184936523,32.50286102294922
2021-04-30,21.069353103637695,32.1507453918457
2021-05-03,21.346153259277344,32.33131790161133
2021-05-04,21.215896606445312,32.27715301513672
2021-05-05,21.50897789001465,32.57508850097656
2021-05-06,21.541542053222656,32.854976654052734
2021-05-07,21.785778045654297,33.23417663574219
2021-05-10,21.842763900756836,33.23417663574219
2021-05-11,21.655519485473633,33.03554916381836
2021-05-12,21.281023025512695,32.70149230957031
2021-05-13,21.370574951171875,32.76469039916992
2021-05-14,21.57411003112793,33.26125717163086
2021-05-17,21.53339958190918,33.57725524902344
